,sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,inferred,class_scores
160,-1,2018-05-23T00:55:01.082Z,xqcow,Overwatch,577769,False,False,@QUOTE_WHEN_XQC_GOES_AGANE,0,False,"[0.33, 0.34, 0.33]"
161,0,2018-05-15T11:23:09.757Z,riotgames,League of Legends,995632,False,False,olleh throw...,0,False,"[0.33, 0.34, 0.33]"
162,1,2018-05-11T22:38:17.918Z,sodapoppin,IRL,217078,False,False,Kkona,0,False,"[0.33, 0.34, 0.33]"
163,-1,2018-05-20T06:26:32.793Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,12072894,False,True,YOU LOSE IF IT'S EVIL KING OMEGAROLL,-1,True,[0.8988764  0.08988764 0.01123596]
164,1,2018-05-07T18:18:27.671Z,forsen,Barbie and the Magic of Pegasus,2870590,False,False,💿 Clap,1,True,[0.05 0.23 0.72]
165,0,2018-05-20T06:50:56.856Z,xqcow,Fortnite,933162,False,False,50 OVENS,0,False,"[0.33, 0.34, 0.33]"
166,0,2018-05-31T01:01:04.812Z,xqcow,Dark Souls,25737,False,True,dont miss the heavy hits,0,True,[0.23076923 0.53846154 0.23076923]
167,1,2018-05-15T16:30:45.542Z,riotgames,League of Legends,3091231,False,False,EZ Clap,1,True,[0.00742115 0.1109462  0.88163265]
168,1,2018-05-25T05:02:00.988Z,moonmoon_ow,Dark Souls,420333,False,False,So am i gachiBASS,1,True,[0.16 0.3  0.54]
169,-1,2018-05-12T22:54:04.855Z,xqcow,Overwatch,1419040,False,False,YIKES,0,False,"[0.33, 0.34, 0.33]"
170,-1,2018-05-27T03:50:00.510Z,xqcow,Overwatch,132449,False,False,YOU WERE DISCORDED. WHY DROP SHIELD. ARE U MENTAL,0,True,[0.23076923 0.69230769 0.07692308]
171,1,2018-05-13T09:08:35.693Z,riotgames,League of Legends,4237106,False,False,TL LUL,1,True,[0.1  0.22 0.68]
172,0,2018-05-08T01:33:00.507Z,xqcow,Overwatch,2061752,False,False,DatSheffy /,0,False,"[0.33, 0.34, 0.33]"
173,1,2018-05-19T19:34:12.046Z,forsen,STAY,92570,False,False,LEGENDARY QUEST ZULUL MAKE OTHERS ADD 16 TO 0/100 AND PASTE IT IN CHAT UNTILL IT REACHES 100/100 ZULUL,0,True,[0.07692308 0.84615385 0.07692308]
174,1,2018-05-23T05:10:51.997Z,sodapoppin,Overwatch,3312,True,True,Want to help out Chance and get a badge next to your name? Gift a sub: https://help.twitch.tv/customer/portal/articles/2903710-gift-subscriptions?sf172524145=1#HowToGift sodaB,0,True,[0.00110988 0.63928968 0.35960044]
175,1,2018-05-08T15:44:05.639Z,forsen,IRL,7250032,False,False,TriHard 7,0,True,[0.35 0.36 0.29]
176,1,2018-05-01T15:51:09.934Z,moonmoon_ow,Darkest Dungeon,176901,False,True,KKona Clap,1,True,[0.04154682 0.36017897 0.59827421]
177,0,2018-05-21T02:34:31.639Z,xqcow,Overwatch,951709,False,False,PagChomp,0,False,"[0.33, 0.34, 0.33]"
178,1,2018-05-17T15:26:58.869Z,moonmoon_ow,Dark Souls III,545699,False,True,OMEGAROLL,0,False,"[0.33, 0.34, 0.33]"
179,0,2018-05-15T09:51:14.868Z,riotgames,League of Legends,518597,False,False,燼故意的是不是啊 SwiftRage,-1,True,[0.47 0.32 0.21]
180,-1,2018-05-19T05:36:36.800Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,11929762,False,True,dead inside monkaS,-1,True,[0.66496164 0.2915601  0.04347826]
181,0,2018-05-27T02:50:29.223Z,moonmoon_ow,Dark Souls,991289,False,True,cmonBruh,-1,True,[0.61 0.23 0.16]
182,0,2018-05-01T19:31:13.006Z,forsen,Fallout: New Vegas,304551,False,True,GachiPls DETH GachiPls DETH GachiPls DETH ⁭,0,True,[0.09128354 0.63909729 0.26961917]
183,0,2018-05-12T05:03:45.336Z,xqcow,IRL,14165497,False,False,????????????,0,False,"[0.33, 0.34, 0.33]"
184,1,2018-05-08T02:22:44.915Z,moonmoon_ow,Dark Souls III,608845,False,False,"I enjoy anime, but am not a weeb. So there.",1,True,[0.07692308 0.15384615 0.76923077]
185,-1,2018-05-06T04:48:48.610Z,moonmoon_ow,The Cat Lady,188498,False,True,forsenSleeper,0,False,"[0.33, 0.34, 0.33]"
186,0,2018-05-11T21:16:31.723Z,forsen,Barbie and the Magic of Pegasus,734299,False,True,!roulette all,0,False,"[0.33, 0.34, 0.33]"
187,0,2018-05-07T01:19:45.233Z,sodapoppin,IRL,1007408,False,True,4HEad HEHEHE HHHNNNNNN,0,False,"[0.33, 0.34, 0.33]"
188,1,2018-05-14T00:49:18.831Z,xqcow,Overwatch,564636,False,False,haHAA = Best Emote LUL,1,True,[0.02842404 0.02663438 0.94494157]
189,0,2018-05-30T19:40:27.849Z,forsen,Dark Souls,10496662,False,True,OH forsenD,0,False,"[0.33, 0.34, 0.33]"
190,1,2018-05-12T20:55:55.381Z,forsen,Lake Ridden,1355350,False,True,TriHard HOL UP,0,True,[0.35 0.36 0.29]
191,1,2018-05-15T18:03:16.242Z,forsen,Animal Super Squad,107107,False,True,TriHard LULW,1,True,[0.17777778 0.25142857 0.57079365]
192,0,2018-05-23T04:53:40.805Z,moonmoon_ow,Super Ghouls 'N Ghosts,815104,False,False,forsen2,0,False,"[0.33, 0.34, 0.33]"
193,1,2018-05-20T22:04:59.458Z,forsen,IRL,110881,False,True,AYAYA Clap,1,True,[0.00960246 0.11926253 0.87113501]
194,-1,2018-05-30T03:12:18.109Z,moonmoon_ow,Baldi's Basics in Education and Learning,3751577,False,True,gather materials before you start unlocking shit,-1,True,[0.76923077 0.15384615 0.07692308]
195,1,2018-05-13T13:18:53.109Z,riotgames,League of Legends,7829,False,False,forsen1337 BAN forsen1337 ONE forsen1337 NINJA forsen1337 GET forsen1337 THE forsen1337 WHOLE forsen1337 VILLAGE forsen1337 .,-1,True,[0.69230769 0.23076923 0.07692308]
196,1,2018-05-04T14:14:52.466Z,riotgames,League of Legends,3156736,False,False,120sec PogChamp good goood,1,True,[0.00145349 0.02180233 0.97674419]
197,0,2018-05-26T17:16:38.906Z,forsen,Detroit: Become Human,6027519,False,False,wait why couldn't simon get a piggyback ride on markus?,0,False,"[0.33, 0.34, 0.33]"
198,1,2018-05-15T08:30:25.489Z,riotgames,League of Legends,1425724,False,False,Burgers I eat all day EleGiggle League of legends I cannot play EleGiggle EU midlaners I have to pay EleGiggle Proper healthcare is far away EleGiggle You guessed it right EleGiggle Im obese and from NA EleGiggle s,0,True,[2.68077784e-05 5.54762175e-01 4.45211017e-01]
199,1,2018-05-11T14:47:26.507Z,riotgames,League of Legends,1037499,False,False,PEANUT LUL,1,True,[0.1  0.22 0.68]
200,0,2018-05-15T04:02:25.531Z,moonmoon_ow,Retro,2103196,False,True,CHOKE CHOKE OW,-1,True,[0.95238095 0.03809524 0.00952381]
201,1,2018-05-08T21:13:03.471Z,sodapoppin,IRL,790176,False,False,The fuck is everyone saying OMEGAROLL for?,-1,True,[0.69230769 0.23076923 0.07692308]
202,-1,2018-05-12T20:58:39.728Z,forsen,Lake Ridden,34019,False,True,PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
203,-1,2018-05-23T05:06:45.726Z,xqcow,Until Dawn,642215,False,False,D:,-1,True,[0.59405941 0.27722772 0.12871287]
204,1,2018-05-12T18:51:25.328Z,forsen,Lake Ridden,783186,False,True,forsenKek,0,False,"[0.33, 0.34, 0.33]"
205,1,2018-05-07T04:00:29.988Z,sodapoppin,IRL,1780926,False,False,OMEGALUL SRS,1,True,[0.16 0.25 0.59]
206,1,2018-05-30T21:57:07.795Z,sodapoppin,IRL,1932815,False,False,He sounds miserable LUL,-1,True,[0.40178571 0.29464286 0.30357143]
207,0,2018-05-12T21:07:07.695Z,xqcow,Overwatch,3496380,False,False,LUL,1,True,[0.1  0.22 0.68]
208,-1,2018-05-21T20:21:04.125Z,xqcow,Overwatch,184909,False,False,didnt see how the bastion died,-1,True,[0.69230769 0.23076923 0.07692308]
209,-1,2018-05-09T22:40:28.206Z,xqcow,Overwatch,804284,False,False,PepeHands I MISS POKEMON,-1,True,[0.54177898 0.32075472 0.13746631]
210,1,2018-05-13T10:00:54.132Z,riotgames,League of Legends,389,True,False,@melih_arda This is patch 8.8 POGGERS,1,True,[0.04 0.12 0.84]
211,1,2018-05-14T03:59:54.816Z,xqcow,IRL,1780371,False,False,OMEGALOOOL,0,False,"[0.33, 0.34, 0.33]"
212,1,2018-05-19T15:16:39.517Z,moonmoon_ow,Dark Souls III,316315,False,True,LUL,1,True,[0.1  0.22 0.68]
213,0,2018-05-28T18:22:03.300Z,sodapoppin,Bless Online,5923478,False,False,HYPERBRUH,-1,True,[0.52 0.27 0.21]
214,0,2018-05-06T17:50:55.365Z,forsen,City of Brass,1401998,False,True,#G1,0,False,"[0.33, 0.34, 0.33]"
215,-1,2018-05-20T10:08:55.461Z,riotgames,League of Legends,78341,False,False,TRAITOR 😡,-1,True,[0.79818078 0.0466174  0.15520182]
216,0,2018-05-22T18:06:13.934Z,moonmoon_ow,Dark Souls III,4374806,False,False,DEUS VULT,0,False,"[0.33, 0.34, 0.33]"
217,1,2018-05-30T22:13:31.739Z,sodapoppin,Dark Souls,4358267,False,False,What would It Take to get banned from Soda's Chat? LUL,0,True,[0.28225806 0.44354839 0.27419355]
218,1,2018-05-04T01:48:41.557Z,xqcow,Fortnite,869591,False,False,@xqcow u are sux LUL,0,True,[0.18382353 0.56617647 0.25      ]
219,0,2018-05-09T22:16:44.167Z,sodapoppin,Deathgarden,9831362,False,True,ONE MORE,0,False,"[0.33, 0.34, 0.33]"
220,1,2018-05-12T12:30:46.366Z,riotgames,League of Legends,2236531,False,False,LUL,1,True,[0.1  0.22 0.68]
221,0,2018-05-27T16:19:01.567Z,forsen,IRL,24270,False,True,forsenBoys 🔭 forsen1 any bajs in chat? ⁭,0,False,"[0.33, 0.34, 0.33]"
222,-1,2018-05-08T03:08:37.056Z,xqcow,Overwatch,3479475,False,False,ONE MAN SPAM WutFaceW,-1,True,[0.53846154 0.38461538 0.07692308]
223,0,2018-05-16T21:16:24.653Z,sodapoppin,Unleash,2228480,False,False,Pog,1,True,[0.05 0.21 0.74]
224,1,2018-05-04T16:06:30.372Z,moonmoon_ow,Darkest Dungeon,7855,False,True,moon2M 👉 💩,0,True,[0.09607513 0.45856008 0.4453648 ]
225,1,2018-05-11T14:39:16.529Z,riotgames,League of Legends,135749,False,False,MercyWing1 LUL MercyWing2,0,True,[0.0124792  0.54908486 0.43843594]
226,1,2018-05-08T17:16:00.494Z,forsen,Barbie and the Magic of Pegasus,12817417,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
227,0,2018-05-28T19:24:19.439Z,sodapoppin,Bless Online,2071717,False,True,For anyone stuck on the Bless loading screen: Please try reloading the game and being careful not to tab out until you have loaded fully into the game. This appears to solve the issue in most cases. Thank you for your patience while we work to fix the problem! 2,0,True,[1.68201707e-05 9.99118142e-01 8.65037353e-04]
228,0,2018-05-06T20:44:15.500Z,sodapoppin,IRL,2148275,False,True,HYPERBRUH PEWDIEPIE,-1,True,[0.52 0.27 0.21]
229,1,2018-05-02T03:48:01.954Z,moonmoon_ow,Darkest Dungeon,916329,False,True,naro2hu,0,False,"[0.33, 0.34, 0.33]"
230,0,2018-05-22T18:33:35.232Z,forsen,Burnout Paradise,18485,False,False,Pog,1,True,[0.05 0.21 0.74]
231,-1,2018-05-24T18:44:00.180Z,xqcow,Overwatch,14912,False,True,DansGame,-1,True,[0.62 0.22 0.16]
232,0,2018-05-12T22:00:42.806Z,forsen,Lake Ridden,885506,False,True,HYPERBRUH EUROVISION,-1,True,[0.52 0.27 0.21]
233,0,2018-05-13T05:37:08.536Z,moonmoon_ow,The Cat Lady,1554223,False,True,mon2L,0,False,"[0.33, 0.34, 0.33]"
234,0,2018-05-08T14:43:06.322Z,riotgames,League of Legends,614248,False,False,SWOLE,0,False,"[0.33, 0.34, 0.33]"
235,1,2018-05-25T04:17:00.624Z,sodapoppin,Detroit: Become Human,226778,False,True,danPoke @s4dpandah,0,False,"[0.33, 0.34, 0.33]"
236,0,2018-05-12T19:54:47.524Z,forsen,Lake Ridden,75026,False,True,BREXIT QUALITY LULW,1,True,[0.16 0.22 0.62]
237,-1,2018-05-21T05:22:11.443Z,sodapoppin,Warcraft III: The Frozen Throne,37203,False,True,SODA PLEASE NotLikeThis,0,True,[0.24163569 0.40148699 0.35687732]
238,1,2018-05-18T12:47:45.405Z,riotgames,League of Legends,14467463,False,False,cmonBruh only real bro can build this perfect pyramid cmonBruh cmonBruh . Try like me !Try like me ! Try like me !! cmonBruh cmonBruh cmonBruh And my pyramid still higher!!!!!! cmonBruh cmonBruh cmonBruh cmonBruh ',-1,True,[0.97843657 0.01948977 0.00207366]
239,1,2018-05-29T23:19:33.276Z,xqcow,Overwatch,1286496,False,True,30 OMEGALUL,1,True,[0.16 0.25 0.59]
240,1,2018-05-13T17:46:32.528Z,forsen,Super Mario Odyssey,432890,False,True,Clap,1,True,[0.05 0.23 0.72]
241,-1,2018-05-08T15:12:25.388Z,moonmoon_ow,Shovel Knight,10514,False,True,PepeHands the mooooonies,-1,True,[0.66336634 0.16831683 0.16831683]
242,0,2018-05-22T19:12:05.675Z,xqcow,Overwatch,1394784,False,False,!uptime,0,False,"[0.33, 0.34, 0.33]"
243,0,2018-05-09T19:12:20.954Z,sodapoppin,IRL,3312,True,True,"@twexyz Channel sodapoppin has been live for 19h, 06m and 49s",0,False,"[0.33, 0.34, 0.33]"
244,0,2018-05-09T04:19:29.712Z,xqcow,Fortnite,1891976,False,False,Mic muted,0,False,"[0.33, 0.34, 0.33]"
245,0,2018-05-29T18:29:02.020Z,forsen,Dark Souls,7709809,False,False,ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAm,0,True,[1.93613357e-01 8.06386328e-01 3.14994659e-07]
246,-1,2018-05-01T20:12:20.303Z,sodapoppin,The Forest,201436,False,True,PETA sodaThump,0,False,"[0.33, 0.34, 0.33]"
247,0,2018-05-07T02:41:11.947Z,sodapoppin,IRL,461341,False,False,DIEEE,0,False,"[0.33, 0.34, 0.33]"
248,0,2018-05-29T19:18:36.470Z,forsen,Dark Souls,1819442,False,False,MISSED BONFIRE MISSED BONFIRE MISSED BONFIRE MISSED BONFIRE,0,True,[1.21932862e-02 9.87656179e-01 1.50534397e-04]
249,1,2018-05-25T20:50:24.806Z,forsen,Detroit: Become Human,2482829,False,False,RECKFUL OMEGALUL,1,True,[0.16 0.25 0.59]
250,-1,2018-05-09T09:18:43.210Z,sodapoppin,For the King,170711,False,False,monkaS,0,True,[0.26 0.57 0.17]
251,0,2018-05-18T00:45:48.970Z,sodapoppin,Wizard of Legend,307314,False,False,He is unware PepeLaugh,0,False,"[0.33, 0.34, 0.33]"
252,1,2018-05-21T21:33:47.229Z,sodapoppin,IRL,11342647,False,False,Hello my TriHard :),1,True,[0.06937562 0.15460852 0.77601586]
253,0,2018-05-12T14:06:16.096Z,riotgames,League of Legends,1850673,False,False,HASAKI ====== duDudu,0,False,"[0.33, 0.34, 0.33]"
254,0,2018-05-12T04:53:55.195Z,xqcow,IRL,106052,False,True,monkaW,0,False,"[0.33, 0.34, 0.33]"
255,0,2018-05-09T11:29:10.793Z,sodapoppin,For the King,13842783,False,False,There's a party wide full heal before the final boss,0,True,[0.07692308 0.46153846 0.46153846]
256,0,2018-05-25T17:03:38.466Z,sodapoppin,IRL,882317,False,False,Cx,0,False,"[0.33, 0.34, 0.33]"
257,0,2018-05-21T19:30:55.997Z,forsen,Next Day: Survival,2672079,False,True,D:,-1,True,[0.59405941 0.27722772 0.12871287]
258,1,2018-05-12T20:41:52.490Z,forsen,Lake Ridden,2326854,False,True,forsenE ANELE forsenE ANELE,-1,True,[0.57412721 0.40196078 0.023912  ]
259,1,2018-05-05T20:03:04.457Z,forsen,Fallout: New Vegas,34273,False,True,PogChamp ONCE,1,True,[0.01 0.03 0.96]
260,1,2018-05-11T22:49:30.409Z,sodapoppin,IRL,38211,False,False,AHAHAHAHAHAHA,0,False,"[0.33, 0.34, 0.33]"
261,0,2018-05-14T11:02:27.839Z,riotgames,League of Legends,5157236,False,False,D:,-1,True,[0.59405941 0.27722772 0.12871287]
262,0,2018-05-03T03:48:24.034Z,moonmoon_ow,The Binding of Isaac: Afterbirth,680651,False,True,no moon2N,0,True,[0.23076923 0.69230769 0.07692308]
263,0,2018-05-25T04:55:38.906Z,sodapoppin,Detroit: Become Human,1146862,False,True,MY HOOD TriHard,0,True,[0.35 0.36 0.29]
264,0,2018-05-03T20:51:38.255Z,forsen,Shoppe Keep 2,2428533,False,False,PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt,-1,True,[9.99640236e-01 4.47104764e-05 3.15053432e-04]
265,1,2018-05-12T23:52:58.231Z,xqcow,Overwatch,902404,False,False,MercyWing1 LUL MercyWing2,0,True,[0.0124792  0.54908486 0.43843594]
266,-1,2018-05-03T02:03:37.099Z,sodapoppin,Ori and the Blind Forest,2252638,False,True,chats so slow i wonder how many times ill be able to read my own message Pog,0,True,[0.2020202  0.42424242 0.37373737]
267,-1,2018-05-19T12:25:51.177Z,riotgames,League of Legends,6147394,False,False,BlessRNG SPAM BlessRNG THIS BlessRNG BLESS BlessRNG TO BlessRNG HELP BlessRNG LMS BlessRNG .,1,True,[1.39752979e-12 6.37278347e-04 9.99362722e-01]
268,1,2018-05-22T18:23:21.587Z,forsen,Burnout Paradise,282919,False,True,OMEGALUL,1,True,[0.16 0.25 0.59]
269,-1,2018-05-09T15:05:45.794Z,forsen,Radical Heights,10197683,False,False,BAD AT EVERY GAME OMEGALUL BAD AT EVERY GAME OMEGALUL BAD AT EVERY GAME OMEGALUL,-1,True,[0.96104132 0.00275438 0.03620429]
270,0,2018-05-20T12:33:55.587Z,riotgames,League of Legends,6012817,False,False,66666,0,False,"[0.33, 0.34, 0.33]"
271,1,2018-05-22T15:40:32.331Z,moonmoon_ow,Dark Souls III,388135,False,True,moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer,0,False,"[0.33, 0.34, 0.33]"
272,1,2018-05-23T05:06:08.017Z,xqcow,Until Dawn,7866483,False,False,WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯,1,True,[5.91002413e-12 2.47371826e-03 9.97526282e-01]
273,0,2018-05-06T23:57:08.779Z,xqcow,Overwatch,4037498,False,True,MAYBE POGGERS,1,True,[0.04 0.12 0.84]
274,1,2018-05-22T17:28:58.613Z,forsen,Burnout Paradise,4201774,False,True,OMEGALUL,1,True,[0.16 0.25 0.59]
275,-1,2018-05-04T05:28:59.675Z,moonmoon_ow,Darkest Dungeon,37527,False,True,PepePls,1,True,[0.23 0.25 0.52]
276,-1,2018-05-08T04:09:31.342Z,xqcow,IRL,981718,False,False,IGNORED LUL,0,True,[0.14084507 0.61971831 0.23943662]
277,0,2018-05-27T05:28:48.799Z,moonmoon_ow,Dark Souls,2282385,False,True,REEEEEEE,0,False,"[0.33, 0.34, 0.33]"
278,0,2018-05-14T17:38:10.048Z,forsen,Super Mario Odyssey,1228577,False,True,140IQ Pog,1,True,[0.05 0.21 0.74]
279,1,2018-05-04T04:07:35.236Z,moonmoon_ow,Darkest Dungeon,15,True,True,"moon2M 862 days until the next TOL stream, thanks for asking.",0,True,[0.07692308 0.46153846 0.46153846]
280,0,2018-05-26T04:13:47.695Z,moonmoon_ow,Dark Souls,12609928,False,True,for being jewish? WOT?,0,False,"[0.33, 0.34, 0.33]"
281,-1,2018-05-10T06:41:37.257Z,xqcow,IRL,430378,False,False,BibleThump,-1,True,[0.59 0.19 0.22]
282,1,2018-05-21T15:58:59.837Z,moonmoon_ow,Dark Souls III,221007,False,True,VoHiYo,1,True,[0.1  0.27 0.63]
283,1,2018-05-06T18:56:57.969Z,forsen,Close Your Eyes,440513,False,True,ANELE SOON BROTHER Clap,0,True,[0.12840671 0.4942348  0.37735849]
284,0,2018-05-27T02:44:49.889Z,moonmoon_ow,Dark Souls,135427,True,True,"Chaosjak93, BOOOM BAOMN",0,False,"[0.33, 0.34, 0.33]"
285,1,2018-05-10T19:06:13.801Z,forsen,Darwin Project,105509,False,True,KKomrade Clap,1,True,[0.05 0.23 0.72]
286,1,2018-05-30T16:22:05.709Z,forsen,Dark Souls,76532,False,True,BEST ONE,1,True,[0.07692308 0.07692308 0.84615385]
287,0,2018-05-22T02:43:11.789Z,xqcow,Overwatch,130369,False,False,lul chil ur tits,0,True,[0.15384615 0.76923077 0.07692308]
288,0,2018-05-03T20:45:03.925Z,forsen,Murderous Pursuits,246869,False,True,PagChomp,0,False,"[0.33, 0.34, 0.33]"
289,1,2018-05-19T03:30:48.867Z,xqcow,Paranormal Activity: The Lost Soul,822945,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
290,1,2018-05-27T14:07:44.252Z,xqcow,Detroit: Become Human,9467383,False,True,POGGERS FREE,1,True,[0.00502513 0.04522613 0.94974874]
291,1,2018-05-12T02:27:59.221Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,3628713,False,True,"The funniest part is that I actually think moon would like that anime if he gave it a shot. 98% of chat are just closet weebs, don't lie to yourselves moon2SMUG",1,True,[0.01538462 0.21538462 0.76923077]
292,0,2018-05-20T10:40:54.111Z,riotgames,League of Legends,605745,False,False,7-1 confirm,0,False,"[0.33, 0.34, 0.33]"
293,0,2018-05-19T21:33:50.228Z,sodapoppin,FAR: Lone Sails,40012,False,False,YES,0,True,[0.07692308 0.46153846 0.46153846]
294,-1,2018-05-29T03:28:25.151Z,moonmoon_ow,The Witcher 3: Wild Hunt,2131,False,False,GOWKratos FUCKIN DRIVE BOY GOWKratos,0,True,[0.04175543 0.84554751 0.11269706]
295,0,2018-05-09T13:39:40.023Z,sodapoppin,Inked,2733443,False,False,Actually retarded ..,-1,True,[0.61538462 0.30769231 0.07692308]
296,1,2018-05-18T03:10:00.773Z,moonmoon_ow,Dark Souls III,9000,False,True,moon2N FeelsBannedMan 3 months in a row. Thanks I guess moon2N,0,True,[0.07692308 0.46153846 0.46153846]
297,0,2018-05-25T05:39:32.242Z,moonmoon_ow,Dark Souls,3242,False,True,DansGame why?,-1,True,[0.62 0.22 0.16]
298,0,2018-05-14T19:35:58.551Z,forsen,Super Mario Odyssey,83322,False,False,ALREADY LOST OMEGALUL,0,True,[0.19814241 0.61919505 0.18266254]
299,0,2018-05-19T21:15:45.215Z,sodapoppin,FAR: Lone Sails,12364905,False,False,I SEE IT Jebaited,1,True,[0.28 0.3  0.42]
300,0,2018-05-16T17:05:18.255Z,forsen,The Council,1301620,False,False,PepoThink,0,False,"[0.33, 0.34, 0.33]"
301,1,2018-05-11T03:44:28.767Z,moonmoon_ow,The Last Door,1862267,False,True,I got it boys! PogChamp,1,True,[0.01 0.03 0.96]
302,-1,2018-05-08T02:35:26.321Z,moonmoon_ow,Dark Souls III,3585402,False,False,@MOONMOON_OW Did I miss the reason we're not doing Cat Lady tonight? ..,0,True,[0.23076923 0.53846154 0.23076923]
303,-1,2018-05-26T21:21:53.404Z,forsen,Detroit: Become Human,507515,False,True,TURN OFF WHOLE CONSOLE @forsen,0,False,"[0.33, 0.34, 0.33]"
304,1,2018-05-20T02:04:15.194Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,2099746,False,True,Clap,1,True,[0.05 0.23 0.72]
305,1,2018-05-09T15:39:07.809Z,sodapoppin,Inked,65157,False,False,Mount it gachiBASS,1,True,[0.16 0.3  0.54]
306,-1,2018-05-08T21:01:51.835Z,forsen,Darwin Project,9000,False,True,"forsenE grooooooooove, Welcome back 4 months! forsenE",1,True,[0.07692308 0.23076923 0.69230769]
307,0,2018-05-31T18:18:31.075Z,forsen,Dark Souls,155069,False,False,Kappa,0,True,[0.07 0.51 0.42]
308,-1,2018-05-17T21:33:59.896Z,forsen,Wizard of Legend,606546,False,True,Pog WTF,1,True,[0.36666667 0.14       0.49333333]
309,-1,2018-05-29T06:16:03.225Z,moonmoon_ow,The Witcher 3: Wild Hunt,1658679,False,True,"what the fuck why does it say the witcher, did I get baited",-1,True,[0.69230769 0.23076923 0.07692308]
310,1,2018-05-15T15:11:46.249Z,riotgames,League of Legends,875895,False,False,AUTIST TEST: forsenE FeelsGoodMan I'm clean FeelsGoodMan Clap .,1,True,[1.36492125e-06 1.84591950e-03 9.98152716e-01]
311,0,2018-05-23T17:55:00.937Z,forsen,Raft,563782,False,False,DuckerZ huh,0,False,"[0.33, 0.34, 0.33]"
312,0,2018-05-03T22:46:45.491Z,xqcow,Overwatch,2278259,False,False,THIS ZARYA KNOWS,0,False,"[0.33, 0.34, 0.33]"
313,0,2018-05-25T17:49:26.883Z,forsen,Detroit: Become Human,401180,False,False,Kapp,0,False,"[0.33, 0.34, 0.33]"
314,1,2018-05-27T13:00:30.104Z,xqcow,Detroit: Become Human,33880,False,False,YOINKED IT OMEGALUL,1,True,[0.16 0.25 0.59]
