sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,class_scores,inferred
0,2018-05-31T01:01:04.812Z,xqcow,Dark Souls,25737,False,True,dont miss the heavy hits,0,0.23076923076923078-0.5384615384615384-0.23076923076923078,true
1,2018-05-15T16:30:45.542Z,riotgames,League of Legends,3091231,False,False,EZ Clap,1,0.007421150278293135-0.11094619666048237-0.8816326530612244,true
1,2018-05-25T05:02:00.988Z,moonmoon_ow,Dark Souls,420333,False,False,So am i gachiBASS,1,0.16-0.3-0.54,true
-1,2018-05-12T22:54:04.855Z,xqcow,Overwatch,1419040,False,False,YIKES,0,0.33-0.34-0.33,false
-1,2018-05-27T03:50:00.510Z,xqcow,Overwatch,132449,False,False,YOU WERE DISCORDED. WHY DROP SHIELD. ARE U MENTAL,0,0.23076923076923078-0.6923076923076923-0.07692307692307693,true
1,2018-05-13T09:08:35.693Z,riotgames,League of Legends,4237106,False,False,TL LUL,1,0.1-0.22-0.68,true
0,2018-05-08T01:33:00.507Z,xqcow,Overwatch,2061752,False,False,DatSheffy /,0,0.33-0.34-0.33,false
1,2018-05-19T19:34:12.046Z,forsen,STAY,92570,False,False,LEGENDARY QUEST ZULUL MAKE OTHERS ADD 16 TO 0/100 AND PASTE IT IN CHAT UNTILL IT REACHES 100/100 ZULUL,0,0.07692307692307693-0.8461538461538461-0.07692307692307693,true
1,2018-05-23T05:10:51.997Z,sodapoppin,Overwatch,3312,True,True,Want to help out Chance and get a badge next to your name? Gift a sub: https://help.twitch.tv/customer/portal/articles/2903710-gift-subscriptions?sf172524145=1#HowToGift sodaB,0,0.001109877913429523-0.6392896781354052-0.3596004439511654,true
1,2018-05-08T15:44:05.639Z,forsen,IRL,7250032,False,False,TriHard 7,0,0.35-0.36-0.29,true
1,2018-05-01T15:51:09.934Z,moonmoon_ow,Darkest Dungeon,176901,False,True,KKona Clap,1,0.041546820070310006-0.36017897091722595-0.5982742090124641,true
0,2018-05-21T02:34:31.639Z,xqcow,Overwatch,951709,False,False,PagChomp,0,0.33-0.34-0.33,false
1,2018-05-17T15:26:58.869Z,moonmoon_ow,Dark Souls III,545699,False,True,OMEGAROLL,0,0.33-0.34-0.33,false
0,2018-05-15T09:51:14.868Z,riotgames,League of Legends,518597,False,False,燼故意的是不是啊 SwiftRage,-1,0.47-0.32-0.21,true
-1,2018-05-19T05:36:36.800Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,11929762,False,True,dead inside monkaS,-1,0.6649616368286445-0.29156010230179025-0.043478260869565216,true
0,2018-05-27T02:50:29.223Z,moonmoon_ow,Dark Souls,991289,False,True,cmonBruh,-1,0.61-0.23-0.16,true
0,2018-05-01T19:31:13.006Z,forsen,Fallout: New Vegas,304551,False,True,GachiPls DETH GachiPls DETH GachiPls DETH ⁭,0,0.09128353640237682-0.6390972930796471-0.2696191705179762,true
0,2018-05-12T05:03:45.336Z,xqcow,IRL,14165497,False,False,????????????,0,0.33-0.34-0.33,false
1,2018-05-08T02:22:44.915Z,moonmoon_ow,Dark Souls III,608845,False,False,"I enjoy anime, but am not a weeb. So there.",1,0.07692307692307693-0.15384615384615385-0.7692307692307693,true
-1,2018-05-06T04:48:48.610Z,moonmoon_ow,The Cat Lady,188498,False,True,forsenSleeper,0,0.33-0.34-0.33,false
0,2018-05-11T21:16:31.723Z,forsen,Barbie and the Magic of Pegasus,734299,False,True,!roulette all,0,0.33-0.34-0.33,false
0,2018-05-07T01:19:45.233Z,sodapoppin,IRL,1007408,False,True,4HEad HEHEHE HHHNNNNNN,0,0.33-0.34-0.33,false
1,2018-05-14T00:49:18.831Z,xqcow,Overwatch,564636,False,False,haHAA = Best Emote LUL,1,0.028424044636277505-0.026634382566585957-0.9449415727971365,true
0,2018-05-30T19:40:27.849Z,forsen,Dark Souls,10496662,False,True,OH forsenD,0,0.33-0.34-0.33,false
1,2018-05-12T20:55:55.381Z,forsen,Lake Ridden,1355350,False,True,TriHard HOL UP,0,0.35-0.36-0.29,true
1,2018-05-15T18:03:16.242Z,forsen,Animal Super Squad,107107,False,True,TriHard LULW,1,0.17777777777777778-0.25142857142857145-0.5707936507936509,true
0,2018-05-23T04:53:40.805Z,moonmoon_ow,Super Ghouls 'N Ghosts,815104,False,False,forsen2,0,0.33-0.34-0.33,false
1,2018-05-20T22:04:59.458Z,forsen,IRL,110881,False,True,AYAYA Clap,1,0.009602458229306703-0.11926253120798926-0.8711350105627039,true
-1,2018-05-30T03:12:18.109Z,moonmoon_ow,Baldi's Basics in Education and Learning,3751577,False,True,gather materials before you start unlocking shit,-1,0.7692307692307693-0.15384615384615385-0.07692307692307693,true
1,2018-05-13T13:18:53.109Z,riotgames,League of Legends,7829,False,False,forsen1337 BAN forsen1337 ONE forsen1337 NINJA forsen1337 GET forsen1337 THE forsen1337 WHOLE forsen1337 VILLAGE forsen1337 .,-1,0.6923076923076923-0.23076923076923078-0.07692307692307693,true
1,2018-05-04T14:14:52.466Z,riotgames,League of Legends,3156736,False,False,120sec PogChamp good goood,1,0.00020920502092050213-0.015690376569037656-0.9841004184100418,true
0,2018-05-26T17:16:38.906Z,forsen,Detroit: Become Human,6027519,False,False,wait why couldn't simon get a piggyback ride on markus?,0,0.33-0.34-0.33,false
1,2018-05-15T08:30:25.489Z,riotgames,League of Legends,1425724,False,False,Burgers I eat all day EleGiggle League of legends I cannot play EleGiggle EU midlaners I have to pay EleGiggle Proper healthcare is far away EleGiggle You guessed it right EleGiggle Im obese and from NA EleGiggle s,0,0.000026807778393196517-0.5547621748135205-0.44521101740808616,true
1,2018-05-11T14:47:26.507Z,riotgames,League of Legends,1037499,False,False,PEANUT LUL,1,0.1-0.22-0.68,true
0,2018-05-15T04:02:25.531Z,moonmoon_ow,Retro,2103196,False,True,CHOKE CHOKE OW,-1,0.9523809523809523-0.0380952380952381-0.009523809523809525,true
1,2018-05-08T21:13:03.471Z,sodapoppin,IRL,790176,False,False,The fuck is everyone saying OMEGAROLL for?,-1,0.6923076923076923-0.23076923076923078-0.07692307692307693,true
-1,2018-05-12T20:58:39.728Z,forsen,Lake Ridden,34019,False,True,PepeHands,-1,0.6633663366336634-0.16831683168316833-0.16831683168316833,true
-1,2018-05-23T05:06:45.726Z,xqcow,Until Dawn,642215,False,False,D:,-1,0.594059405940594-0.27722772277227725-0.12871287128712872,true
1,2018-05-12T18:51:25.328Z,forsen,Lake Ridden,783186,False,True,forsenKek,0,0.33-0.34-0.33,false
1,2018-05-07T04:00:29.988Z,sodapoppin,IRL,1780926,False,False,OMEGALUL SRS,1,0.16-0.25-0.59,true
1,2018-05-30T21:57:07.795Z,sodapoppin,IRL,1932815,False,False,He sounds miserable LUL,-1,0.40178571428571425-0.29464285714285715-0.30357142857142855,true
0,2018-05-12T21:07:07.695Z,xqcow,Overwatch,3496380,False,False,LUL,1,0.1-0.22-0.68,true
-1,2018-05-21T20:21:04.125Z,xqcow,Overwatch,184909,False,False,didnt see how the bastion died,-1,0.6923076923076923-0.23076923076923078-0.07692307692307693,true
-1,2018-05-09T22:40:28.206Z,xqcow,Overwatch,804284,False,False,PepeHands I MISS POKEMON,-1,0.5417789757412399-0.32075471698113206-0.13746630727762804,true
1,2018-05-13T10:00:54.132Z,riotgames,League of Legends,389,True,False,@melih_arda This is patch 8.8 POGGERS,1,0.04-0.12-0.84,true
1,2018-05-14T03:59:54.816Z,xqcow,IRL,1780371,False,False,OMEGALOOOL,0,0.33-0.34-0.33,false
1,2018-05-19T15:16:39.517Z,moonmoon_ow,Dark Souls III,316315,False,True,LUL,1,0.1-0.22-0.68,true
0,2018-05-28T18:22:03.300Z,sodapoppin,Bless Online,5923478,False,False,HYPERBRUH,-1,0.52-0.27-0.21,true
0,2018-05-06T17:50:55.365Z,forsen,City of Brass,1401998,False,True,#G1,0,0.33-0.34-0.33,false
-1,2018-05-20T10:08:55.461Z,riotgames,League of Legends,78341,False,False,TRAITOR 😡,-1,0.7981807845366685-0.046617396247868106-0.15520181921546333,true
0,2018-05-22T18:06:13.934Z,moonmoon_ow,Dark Souls III,4374806,False,False,DEUS VULT,0,0.33-0.34-0.33,false
1,2018-05-30T22:13:31.739Z,sodapoppin,Dark Souls,4358267,False,False,What would It Take to get banned from Soda's Chat? LUL,0,0.28225806451612906-0.4435483870967742-0.2741935483870968,true
1,2018-05-04T01:48:41.557Z,xqcow,Fortnite,869591,False,False,@xqcow u are sux LUL,0,0.18382352941176472-0.5661764705882353-0.25000000000000006,true
0,2018-05-09T22:16:44.167Z,sodapoppin,Deathgarden,9831362,False,True,ONE MORE,0,0.33-0.34-0.33,false
1,2018-05-12T12:30:46.366Z,riotgames,League of Legends,2236531,False,False,LUL,1,0.1-0.22-0.68,true
0,2018-05-27T16:19:01.567Z,forsen,IRL,24270,False,True,forsenBoys 🔭 forsen1 any bajs in chat? ⁭,0,0.33-0.34-0.33,false
-1,2018-05-08T03:08:37.056Z,xqcow,Overwatch,3479475,False,False,ONE MAN SPAM WutFaceW,-1,0.5384615384615384-0.38461538461538464-0.07692307692307693,true
0,2018-05-16T21:16:24.653Z,sodapoppin,Unleash,2228480,False,False,Pog,1,0.05-0.21-0.74,true
1,2018-05-04T16:06:30.372Z,moonmoon_ow,Darkest Dungeon,7855,False,True,moon2M 👉 💩,0,0.09607512641464001-0.45856007705273294-0.44536479653262695,true
1,2018-05-11T14:39:16.529Z,riotgames,League of Legends,135749,False,False,MercyWing1 LUL MercyWing2,0,0.012479201331114808-0.5490848585690516-0.4384359400998336,true
1,2018-05-08T17:16:00.494Z,forsen,Barbie and the Magic of Pegasus,12817417,False,False,OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-28T19:24:19.439Z,sodapoppin,Bless Online,2071717,False,True,For anyone stuck on the Bless loading screen: Please try reloading the game and being careful not to tab out until you have loaded fully into the game. This appears to solve the issue in most cases. Thank you for your patience while we work to fix the problem! 2,0,0.00001682017074876192-0.9991181424764578-0.0008650373527934701,true
0,2018-05-06T20:44:15.500Z,sodapoppin,IRL,2148275,False,True,HYPERBRUH PEWDIEPIE,-1,0.52-0.27-0.21,true
1,2018-05-02T03:48:01.954Z,moonmoon_ow,Darkest Dungeon,916329,False,True,naro2hu,0,0.33-0.34-0.33,false
0,2018-05-22T18:33:35.232Z,forsen,Burnout Paradise,18485,False,False,Pog,1,0.05-0.21-0.74,true
-1,2018-05-24T18:44:00.180Z,xqcow,Overwatch,14912,False,True,DansGame,-1,0.62-0.22-0.16,true
0,2018-05-12T22:00:42.806Z,forsen,Lake Ridden,885506,False,True,HYPERBRUH EUROVISION,-1,0.52-0.27-0.21,true
0,2018-05-13T05:37:08.536Z,moonmoon_ow,The Cat Lady,1554223,False,True,mon2L,0,0.33-0.34-0.33,false
0,2018-05-08T14:43:06.322Z,riotgames,League of Legends,614248,False,False,SWOLE,0,0.33-0.34-0.33,false
1,2018-05-25T04:17:00.624Z,sodapoppin,Detroit: Become Human,226778,False,True,danPoke @s4dpandah,0,0.33-0.34-0.33,false
0,2018-05-12T19:54:47.524Z,forsen,Lake Ridden,75026,False,True,BREXIT QUALITY LULW,1,0.16-0.22-0.62,true
-1,2018-05-21T05:22:11.443Z,sodapoppin,Warcraft III: The Frozen Throne,37203,False,True,SODA PLEASE NotLikeThis,0,0.241635687732342-0.4014869888475836-0.3568773234200744,true
1,2018-05-18T12:47:45.405Z,riotgames,League of Legends,14467463,False,False,cmonBruh only real bro can build this perfect pyramid cmonBruh cmonBruh . Try like me !Try like me ! Try like me !! cmonBruh cmonBruh cmonBruh And my pyramid still higher!!!!!! cmonBruh cmonBruh cmonBruh cmonBruh ',-1,0.9784365692008443-0.019489774139754133-0.0020736566594016224,true
1,2018-05-29T23:19:33.276Z,xqcow,Overwatch,1286496,False,True,30 OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-13T17:46:32.528Z,forsen,Super Mario Odyssey,432890,False,True,Clap,1,0.05-0.23-0.72,true
-1,2018-05-08T15:12:25.388Z,moonmoon_ow,Shovel Knight,10514,False,True,PepeHands the mooooonies,-1,0.6633663366336634-0.16831683168316833-0.16831683168316833,true
0,2018-05-22T19:12:05.675Z,xqcow,Overwatch,1394784,False,False,!uptime,0,0.33-0.34-0.33,false
0,2018-05-09T19:12:20.954Z,sodapoppin,IRL,3312,True,True,"@twexyz Channel sodapoppin has been live for 19h, 06m and 49s",0,0.33-0.34-0.33,false
0,2018-05-09T04:19:29.712Z,xqcow,Fortnite,1891976,False,False,Mic muted,0,0.33-0.34-0.33,false
0,2018-05-29T18:29:02.020Z,forsen,Dark Souls,7709809,False,False,ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAM KKonaW ANTI SPOILER SPAm,0,0.19361335728552714-0.8063863277198136-3.1499465926555214e-7,true
-1,2018-05-01T20:12:20.303Z,sodapoppin,The Forest,201436,False,True,PETA sodaThump,0,0.33-0.34-0.33,false
0,2018-05-07T02:41:11.947Z,sodapoppin,IRL,461341,False,False,DIEEE,0,0.33-0.34-0.33,false
0,2018-05-29T19:18:36.470Z,forsen,Dark Souls,1819442,False,False,MISSED BONFIRE MISSED BONFIRE MISSED BONFIRE MISSED BONFIRE,0,0.012193286165888911-0.9876561794370013-0.00015053439710973962,true
1,2018-05-25T20:50:24.806Z,forsen,Detroit: Become Human,2482829,False,False,RECKFUL OMEGALUL,1,0.16-0.25-0.59,true
-1,2018-05-09T09:18:43.210Z,sodapoppin,For the King,170711,False,False,monkaS,0,0.26-0.57-0.17,true
0,2018-05-18T00:45:48.970Z,sodapoppin,Wizard of Legend,307314,False,False,He is unware PepeLaugh,0,0.33-0.34-0.33,false
1,2018-05-21T21:33:47.229Z,sodapoppin,IRL,11342647,False,False,Hello my TriHard :),1,0.06937561942517344-0.15460852329038655-0.7760158572844401,true
0,2018-05-12T14:06:16.096Z,riotgames,League of Legends,1850673,False,False,HASAKI ====== duDudu,0,0.33-0.34-0.33,false
0,2018-05-12T04:53:55.195Z,xqcow,IRL,106052,False,True,monkaW,0,0.33-0.34-0.33,false
0,2018-05-09T11:29:10.793Z,sodapoppin,For the King,13842783,False,False,There's a party wide full heal before the final boss,0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
0,2018-05-25T17:03:38.466Z,sodapoppin,IRL,882317,False,False,Cx,0,0.33-0.34-0.33,false
0,2018-05-21T19:30:55.997Z,forsen,Next Day: Survival,2672079,False,True,D:,-1,0.594059405940594-0.27722772277227725-0.12871287128712872,true
1,2018-05-12T20:41:52.490Z,forsen,Lake Ridden,2326854,False,True,forsenE ANELE forsenE ANELE,-1,0.5741272118603539-0.40196078431372545-0.023912003825920618,true
1,2018-05-05T20:03:04.457Z,forsen,Fallout: New Vegas,34273,False,True,PogChamp ONCE,1,0.01-0.03-0.96,true
1,2018-05-11T22:49:30.409Z,sodapoppin,IRL,38211,False,False,AHAHAHAHAHAHA,0,0.33-0.34-0.33,false
0,2018-05-14T11:02:27.839Z,riotgames,League of Legends,5157236,False,False,D:,-1,0.594059405940594-0.27722772277227725-0.12871287128712872,true
0,2018-05-03T03:48:24.034Z,moonmoon_ow,The Binding of Isaac: Afterbirth,680651,False,True,no moon2N,0,0.23076923076923078-0.6923076923076923-0.07692307692307693,true
0,2018-05-25T04:55:38.906Z,sodapoppin,Detroit: Become Human,1146862,False,True,MY HOOD TriHard,0,0.35-0.36-0.29,true
0,2018-05-03T20:51:38.255Z,forsen,Shoppe Keep 2,2428533,False,False,PJSalt PJSalt PJSalt PJSalt PJSalt PJSalt,-1,0.9996402360917822-0.00004471047644415885-0.00031505343177354924,true
1,2018-05-12T23:52:58.231Z,xqcow,Overwatch,902404,False,False,MercyWing1 LUL MercyWing2,0,0.012479201331114808-0.5490848585690516-0.4384359400998336,true
-1,2018-05-03T02:03:37.099Z,sodapoppin,Ori and the Blind Forest,2252638,False,True,chats so slow i wonder how many times ill be able to read my own message Pog,0,0.20202020202020202-0.42424242424242425-0.37373737373737376,true
-1,2018-05-19T12:25:51.177Z,riotgames,League of Legends,6147394,False,False,BlessRNG SPAM BlessRNG THIS BlessRNG BLESS BlessRNG TO BlessRNG HELP BlessRNG LMS BlessRNG .,1,1.3975297890055255e-12-0.0006372783466803423-0.9993627216519221,true
1,2018-05-22T18:23:21.587Z,forsen,Burnout Paradise,282919,False,True,OMEGALUL,1,0.16-0.25-0.59,true
-1,2018-05-09T15:05:45.794Z,forsen,Radical Heights,10197683,False,False,BAD AT EVERY GAME OMEGALUL BAD AT EVERY GAME OMEGALUL BAD AT EVERY GAME OMEGALUL,-1,0.9610413236543635-0.0027543814496596027-0.03620429489597692,true
0,2018-05-20T12:33:55.587Z,riotgames,League of Legends,6012817,False,False,66666,0,0.33-0.34-0.33,false
1,2018-05-22T15:40:32.331Z,moonmoon_ow,Dark Souls III,388135,False,True,moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer moon2C PepoCheer,0,0.33-0.34-0.33,false
1,2018-05-23T05:06:08.017Z,xqcow,Until Dawn,7866483,False,False,WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯 WHO DID THIS 😂 👌 🔥 💯,1,5.910024125428497e-12-0.002473718263361412-0.9975262817307285,true
0,2018-05-06T23:57:08.779Z,xqcow,Overwatch,4037498,False,True,MAYBE POGGERS,1,0.04-0.12-0.84,true
1,2018-05-22T17:28:58.613Z,forsen,Burnout Paradise,4201774,False,True,OMEGALUL,1,0.16-0.25-0.59,true
-1,2018-05-04T05:28:59.675Z,moonmoon_ow,Darkest Dungeon,37527,False,True,PepePls,1,0.23-0.25-0.52,true
-1,2018-05-08T04:09:31.342Z,xqcow,IRL,981718,False,False,IGNORED LUL,0,0.14084507042253522-0.6197183098591549-0.23943661971830987,true
0,2018-05-27T05:28:48.799Z,moonmoon_ow,Dark Souls,2282385,False,True,REEEEEEE,0,0.33-0.34-0.33,false
0,2018-05-14T17:38:10.048Z,forsen,Super Mario Odyssey,1228577,False,True,140IQ Pog,1,0.05-0.21-0.74,true
1,2018-05-04T04:07:35.236Z,moonmoon_ow,Darkest Dungeon,15,True,True,"moon2M 862 days until the next TOL stream, thanks for asking.",0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
0,2018-05-26T04:13:47.695Z,moonmoon_ow,Dark Souls,12609928,False,True,for being jewish? WOT?,0,0.33-0.34-0.33,false
-1,2018-05-10T06:41:37.257Z,xqcow,IRL,430378,False,False,BibleThump,-1,0.59-0.19-0.22,true
1,2018-05-21T15:58:59.837Z,moonmoon_ow,Dark Souls III,221007,False,True,VoHiYo,1,0.1-0.27-0.63,true
1,2018-05-06T18:56:57.969Z,forsen,Close Your Eyes,440513,False,True,ANELE SOON BROTHER Clap,0,0.12840670859538786-0.49423480083857446-0.37735849056603776,true
0,2018-05-27T02:44:49.889Z,moonmoon_ow,Dark Souls,135427,True,True,"Chaosjak93, BOOOM BAOMN",0,0.33-0.34-0.33,false
1,2018-05-10T19:06:13.801Z,forsen,Darwin Project,105509,False,True,KKomrade Clap,1,0.05-0.23-0.72,true
1,2018-05-30T16:22:05.709Z,forsen,Dark Souls,76532,False,True,BEST ONE,1,0.07692307692307693-0.07692307692307693-0.8461538461538461,true
0,2018-05-22T02:43:11.789Z,xqcow,Overwatch,130369,False,False,lul chil ur tits,0,0.15384615384615385-0.7692307692307693-0.07692307692307693,true
0,2018-05-03T20:45:03.925Z,forsen,Murderous Pursuits,246869,False,True,PagChomp,0,0.33-0.34-0.33,false
1,2018-05-19T03:30:48.867Z,xqcow,Paranormal Activity: The Lost Soul,822945,False,False,OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-27T14:07:44.252Z,xqcow,Detroit: Become Human,9467383,False,True,POGGERS FREE,1,0.005025125628140705-0.04522613065326634-0.949748743718593,true
1,2018-05-12T02:27:59.221Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,3628713,False,True,"The funniest part is that I actually think moon would like that anime if he gave it a shot. 98% of chat are just closet weebs, don't lie to yourselves moon2SMUG",1,0.015384615384615385-0.2153846153846154-0.7692307692307693,true
0,2018-05-20T10:40:54.111Z,riotgames,League of Legends,605745,False,False,7-1 confirm,0,0.33-0.34-0.33,false
0,2018-05-19T21:33:50.228Z,sodapoppin,FAR: Lone Sails,40012,False,False,YES,0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
-1,2018-05-29T03:28:25.151Z,moonmoon_ow,The Witcher 3: Wild Hunt,2131,False,False,GOWKratos FUCKIN DRIVE BOY GOWKratos,0,0.041755432466979124-0.8455475074563272-0.11269706007669365,true
0,2018-05-09T13:39:40.023Z,sodapoppin,Inked,2733443,False,False,Actually retarded ..,-1,0.6153846153846154-0.3076923076923077-0.07692307692307693,true
1,2018-05-18T03:10:00.773Z,moonmoon_ow,Dark Souls III,9000,False,True,moon2N FeelsBannedMan 3 months in a row. Thanks I guess moon2N,0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
0,2018-05-25T05:39:32.242Z,moonmoon_ow,Dark Souls,3242,False,True,DansGame why?,-1,0.62-0.22-0.16,true
0,2018-05-14T19:35:58.551Z,forsen,Super Mario Odyssey,83322,False,False,ALREADY LOST OMEGALUL,0,0.19814241486068113-0.6191950464396284-0.18266253869969037,true
0,2018-05-19T21:15:45.215Z,sodapoppin,FAR: Lone Sails,12364905,False,False,I SEE IT Jebaited,1,0.28-0.3-0.42,true
0,2018-05-16T17:05:18.255Z,forsen,The Council,1301620,False,False,PepoThink,0,0.33-0.34-0.33,false
1,2018-05-11T03:44:28.767Z,moonmoon_ow,The Last Door,1862267,False,True,I got it boys! PogChamp,1,0.01-0.03-0.96,true
-1,2018-05-08T02:35:26.321Z,moonmoon_ow,Dark Souls III,3585402,False,False,@MOONMOON_OW Did I miss the reason we're not doing Cat Lady tonight? ..,0,0.23076923076923078-0.5384615384615384-0.23076923076923078,true
-1,2018-05-26T21:21:53.404Z,forsen,Detroit: Become Human,507515,False,True,TURN OFF WHOLE CONSOLE @forsen,0,0.33-0.34-0.33,false
1,2018-05-20T02:04:15.194Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,2099746,False,True,Clap,1,0.05-0.23-0.72,true
1,2018-05-09T15:39:07.809Z,sodapoppin,Inked,65157,False,False,Mount it gachiBASS,1,0.16-0.3-0.54,true
-1,2018-05-08T21:01:51.835Z,forsen,Darwin Project,9000,False,True,"forsenE grooooooooove, Welcome back 4 months! forsenE",1,0.07692307692307693-0.23076923076923078-0.6923076923076923,true
0,2018-05-31T18:18:31.075Z,forsen,Dark Souls,155069,False,False,Kappa,0,0.07-0.51-0.42,true
-1,2018-05-17T21:33:59.896Z,forsen,Wizard of Legend,606546,False,True,Pog WTF,1,0.36666666666666664-0.13999999999999999-0.4933333333333333,true
